,Airbnb_Or_Hotel,Listing_Name,Price,Primary_Rating,Location_Rating,Cleanliness_Rating,Value_Rating,Num_Reviews,Address,Neighborhood,Amenities,Lat,Long
39,Hotel,Cambria Hotel New York - Chelsea ,98,4.5,4.5,4.5,4.5,1409,"123 W 28th Street, New York City, NY 10001-6120",0,"['Valet parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Patio', 'Business Center with Internet Access', 'Banquet room', 'Rooftop terrace', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Complimentary instant cofffee', 'Rooftop bar', 'Meeting rooms', 'Baggage storage', 'Concierge', 'Convenience store', 'Newspaper', 'Non-smoking hotel', 'Outdoor furniture', '24-hour check-in', '24-hour front desk', 'Dry cleaning', 'Laundry service']",40.7467112,-73.9915931
40,Hotel,The Dominick Hotel - Updated 2020 Prices & Reviews (New York City) - Tripadvisor,325,4.5,4.5,5.0,4.0,3800,"246 Spring Street, New York City, NY 10013-1521",0,"['Parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Pool', 'Bar / lounge', 'Pets Allowed ( Dog / Pet Friendly )', 'Airport transportation', 'Business Center with Internet Access', 'Wifi', 'Public wifi', 'Internet', 'Fitness / spa locker rooms', 'Sauna', 'Rooftop pool', 'Pool with view', 'Outdoor pool', 'Heated pool', 'Restaurant', 'Breakfast available', 'Conference facilities', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', 'Spa', 'Couples massage', 'Facial treatments', 'Full body massage', 'Head massage', 'Massage', 'Baggage storage', 'Concierge', 'Newspaper', 'Non-smoking hotel', 'Butler service', 'Doorperson', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.725304,-74.005522
41,Hotel,The Tuscany - A St Giles Signature Hotel - Updated 2020 Prices & Reviews (New York City) - Tripadvisor,114,4.5,4.5,4.5,4.5,2499,"120 East 39th Street, New York City, NY 10016-0906",0,"['Valet parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Airport transportation', '24-hour security', 'Baggage storage', '24-hour check-in', '24-hour front desk', 'Parking', 'Free internet', 'Wifi', 'Internet', 'Concierge', 'Non-smoking hotel', 'Dry cleaning', 'Laundry service']",40.7496236,-73.97825499999999
42,Hotel,Warwick New York ,169,4.5,5.0,4.5,4.0,5156,"65 West 54th Street, New York City, NY 10019-5404",0,"['Wifi', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Business Center with Internet Access', 'Conference facilities', 'Baggage storage', 'Concierge', '24-hour front desk', 'Paid wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Breakfast buffet', 'Breakfast in the room', 'Banquet room', 'Meeting rooms', 'Non-smoking hotel', 'Doorperson', 'Dry cleaning', 'Laundry service']",40.7624046,-73.9781886
43,Hotel,The Watson Hotel ,65,3.5,4.5,3.5,3.5,5346,"440 West 57th Street, New York City, NY 10019-3013",0,"['Valet parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Pool', 'Bar / lounge', 'Airport transportation', 'Business Center with Internet Access', 'Conference facilities', 'Paid private parking on-site', 'Paid private parking nearby', 'Parking garage', 'Secured parking', 'Parking', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Rooftop pool', 'Outdoor pool', 'Restaurant', 'Breakfast available', 'Breakfast buffet', 'Vending machine', 'Taxi service', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', '24-hour security', 'Baggage storage', 'Concierge', 'Convenience store', 'Gift shop', 'Newspaper', 'Non-smoking hotel', 'Shops', 'ATM on site', '24-hour front desk', 'Dry cleaning', 'Ironing service']",40.7684256,-73.9874565
44,Hotel,"Homewood Suites By Hilton New York/Midtown Manhattan Times Square-South, Ny ",111,4.5,4.5,4.5,4.5,3650,"312 West 37th Street, New York City, NY 10018-4208",0,"['Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Breakfast available', ""Children's television networks"", 'Pets Allowed ( Dog / Pet Friendly )', 'Business Center with Internet Access', 'Conference facilities', 'Rooftop terrace', 'Free internet', 'Wifi', 'Internet', 'Breakfast buffet', 'Kid-friendly buffet', 'Vending machine', 'Meeting rooms', 'Fax / photocopying', 'Baggage storage', 'Concierge', 'Convenience store', 'Newspaper', 'Non-smoking hotel', 'ATM on site', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Self-serve laundry', 'Ironing service']",40.7543307,-73.9930602
45,Hotel,Hilton Garden Inn New York Times Square South ,95,4.5,4.5,4.5,4.5,685,"326 W 37th St, New York City, NY 10018-4208",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Children Activities (Kid / Family Friendly)', 'Fax / photocopying', '24-hour security', 'Baggage storage', 'Secured parking', 'Parking', 'Free internet', 'Wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Convenience store', 'Non-smoking hotel', 'Outdoor furniture', '24-hour front desk', 'Dry cleaning', 'Laundry service']",40.754486,-73.9936111
46,Hotel,Citizenm New York Times Square - Updated 2020 Prices & Hotel Reviews (New York City) - Tripadvisor,124,4.5,5.0,5.0,4.5,4771,"218 West 50th Street, New York City, NY 10019-6702",0,"['Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Rooftop terrace', '24-hour security', '24-hour check-in', 'Express check-in / check-out', 'Dry cleaning', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Coffee shop', 'Breakfast available', 'Breakfast buffet', 'Snack bar', 'Special diet menus', 'Wine / champagne', 'Rooftop bar', 'Baggage storage', 'Non-smoking hotel', 'Outdoor furniture', 'Shared bathroom', 'Sun terrace', 'Laundry service', 'Ironing service']",40.761591,-73.9849772
47,Hotel,Omni Berkshire Place - Updated 2020 Prices & Hotel Reviews (New York City) - Tripadvisor,149,4.5,5.0,4.5,4.5,4901,"21 E 52nd St At Madison Ave, New York City, NY 10022-5389",0,"['Valet parking', 'Free internet', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Pets Allowed ( Dog / Pet Friendly )', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Paid private parking on-site', 'Paid private parking nearby', 'Parking', 'Wifi', 'Paid wifi', 'Paid internet', 'Internet', 'Restaurant', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', 'Makeup services', '24-hour security', 'Baggage storage', 'Concierge', 'Non-smoking hotel', 'ATM on site', 'Doorperson', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service', 'Shoeshine']",40.7594243,-73.9749492
48,Hotel,Sofitel New York - Updated 2020 Prices & Hotel Reviews (New York City) - Tripadvisor,197,4.5,5.0,4.5,4.0,7580,"45 West 44th Street, New York City, NY 10036-6613",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Highchairs available', 'Business Center with Internet Access', 'Conference facilities', 'Baggage storage', 'Parking', 'Free internet', 'Wifi', 'Public wifi', 'Free wifi in the business center', 'Free wired internet in the business center', 'Internet', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Complimentary tea', 'Happy hour', ""Kids' meals"", 'Special diet menus', 'Wine / champagne', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', 'Concierge', 'Non-smoking hotel', 'ATM on site', 'Butler service', 'Doorperson', 'First aid kit', 'Umbrella', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7560147,-73.9815796
49,Hotel,Royalton Park Avenue ,164,4.5,4.5,4.5,4.0,3132,"420 Park Avenue South Corner of 29th Street, New York City, NY 10016-8403",0,"['Secured parking', 'Wifi', 'Fitness Center with Gym / Workout Room', 'Pool', 'Bar / lounge', ""Children's television networks"", 'Highchairs available', 'Pets Allowed ( Dog / Pet Friendly )', 'Public wifi', 'Internet', 'Rooftop pool', 'Outdoor pool', 'Heated pool', 'Restaurant', 'Breakfast available', 'Happy hour', 'Outdoor dining area', 'Poolside bar', 'Rooftop bar', 'Strollers', 'Airport transportation', 'Conference facilities', 'Meeting rooms', 'Fax / photocopying', 'Foot bath', 'Foot massage', 'Hand massage', 'Makeup services', 'Manicure', 'Neck massage', 'Pedicure', 'Waxing services', 'Rooftop terrace', 'Baggage storage', 'Concierge', 'Non-smoking hotel', 'Sun deck', 'First aid kit', 'Umbrella', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service', 'Shoeshine']",40.74388889999999,-73.9841667
50,Hotel,Dream Downtown ,156,4.5,5.0,4.5,4.0,4267,"355 West 16th Street Near 9th Ave, New York City, NY 10011-5902",0,"['Paid private parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Pool', 'Bar / lounge', 'Evening entertainment', 'Nightclub / DJ', 'Pets Allowed ( Dog / Pet Friendly )', 'Parking', 'Free internet', 'Wifi', 'Paid internet', 'Internet', 'Rooftop pool', 'Adult pool', 'Outdoor pool', 'Heated pool', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Poolside bar', 'Rooftop bar', 'Car hire', 'Business Center with Internet Access', 'Conference facilities', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', 'Salon', 'Rooftop terrace', 'Baggage storage', 'Concierge', 'Newspaper', 'Non-smoking hotel', 'Sun terrace', 'ATM on site', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7423311,-74.00347909999999
51,Hotel,The Westin New York Grand Central ,139,4.0,4.5,4.5,4.0,5078,"212 East 42nd Street Between 2nd Ave and 3rd Ave, New York City, NY 10017-5803",0,"['Valet parking', 'Free internet', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Pets Allowed ( Dog / Pet Friendly )', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Paid private parking on-site', 'Wifi', 'Public wifi', 'Paid wifi', 'Paid internet', 'Internet', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Complimentary instant cofffee', 'Snack bar', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', '24-hour security', 'Baggage storage', 'Concierge', 'Convenience store', 'Currency exchange', 'Gift shop', 'Newspaper', 'Non-smoking hotel', 'Shops', 'ATM on site', 'Doorperson', '24-hour check-in', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7503508,-73.9738897
52,Hotel,Casablanca Hotel By Library Hotel Collection - Updated 2020 Prices & Reviews (New York City) - Tripadvisor,217,5.0,5.0,5.0,4.5,6995,"147 West 43rd Street, New York City, NY 10036-6575",0,"['Paid public parking nearby', 'Wifi', 'Bar / lounge', ""Children's television networks"", 'Highchairs available', 'Taxi service', 'Fax / photocopying', 'Baggage storage', 'Public wifi', 'Internet', 'Breakfast available', 'Breakfast buffet', 'Breakfast in the room', 'Happy hour', 'Wine / champagne', 'Concierge', 'Newspaper', 'Non-smoking hotel', 'Doorperson', 'First aid kit', 'Umbrella', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7564899,-73.9854417
53,Hotel,The Kimberly Hotel ,199,4.5,4.5,4.5,4.5,2577,"145 East 50th Street, New York City, NY 10022-9502",0,"['Paid public parking nearby', 'Wifi', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Bicycle rental', 'Aerobics offsite', ""Children's television networks"", 'Highchairs available', 'Valet parking', 'Paid private parking nearby', 'Parking garage', 'Secured parking', 'Street parking', 'Parking', 'Public wifi', 'Free wifi in the business center', 'Free wired internet in the business center', 'Paid wifi', 'Paid internet', 'Internet', 'Fitness / spa locker rooms', 'Restaurant', 'Breakfast available', 'Breakfast buffet', 'Complimentary instant cofffee', 'Rooftop bar', 'Patio', 'Nightclub / DJ', 'Car hire', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', 'Rooftop terrace', '24-hour security', 'Baggage storage', 'Concierge', 'Convenience store', 'Newspaper', 'Non-smoking hotel', 'Outdoor furniture', 'Shops', 'Doorperson', 'Umbrella', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service', 'Shoeshine']",40.7563583,-73.9713636
54,Hotel,The Time New York ,149,4.5,5.0,4.5,4.5,1381,"224 W 49th St, New York City, NY 10019-7405",0,"['Paid private parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Children Activities (Kid / Family Friendly)', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Paid public parking nearby', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Coffee shop', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Meeting rooms', 'Fax / photocopying', '24-hour security', 'Baggage storage', 'Concierge', 'Non-smoking hotel', 'Doorperson', '24-hour check-in', '24-hour front desk', 'Dry cleaning', 'Laundry service']",40.7609782,-73.9855103
55,Hotel,The Marcel At Gramercy ,119,4.0,4.5,4.5,4.0,4506,"201 East 24th Street, New York City, NY 10010-3801",0,"['Paid public parking nearby', 'Free internet', 'Bar / lounge', 'Airport transportation', 'Fax / photocopying', 'Rooftop terrace', 'Baggage storage', '24-hour check-in', 'Wifi', 'Public wifi', 'Internet', 'Breakfast available', 'Breakfast buffet', 'Taxi service', 'Concierge', 'Non-smoking hotel', '24-hour front desk', 'Dry cleaning', 'Laundry service']",40.7395368,-73.9822509
56,Hotel,Cambria Hotel New York - Times Square ,110,4.5,5.0,4.5,4.5,1237,"30 W 46th St, New York City, NY 10036-4500",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Patio', 'Business Center with Internet Access', 'Conference facilities', 'Spa', 'Valet parking', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Restaurant', 'Breakfast available', 'Breakfast buffet', 'Vending machine', 'Banquet room', 'Meeting rooms', 'Baggage storage', 'Convenience store', 'Non-smoking hotel', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Self-serve laundry', 'Ironing service']",40.7564318,-73.9806682
57,Hotel,The James New York - Nomad ,143,4.0,4.5,4.5,4.0,384,"22 E 29th St At Madison Ave, New York City, NY 10016-7406",0,"['Valet parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Evening entertainment', 'Board games / puzzles', 'Children Activities (Kid / Family Friendly)', 'Pets Allowed ( Dog / Pet Friendly )', 'Paid private parking nearby', 'Parking garage', 'Free internet', 'Wifi', 'Public wifi', 'Paid wifi', 'Internet', 'Yoga classes', 'Restaurant', 'Breakfast available', 'Breakfast in the room', 'Wine / champagne', 'Nightclub / DJ', 'Car hire', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Fax / photocopying', 'Makeup services', '24-hour security', 'Baggage storage', 'Newspaper', 'Non-smoking hotel', 'Shops', 'Doorperson', 'First aid kit', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service', 'Shoeshine']",40.7445871,-73.9857378
58,Hotel,Innside By Melia New York Nomad ,106,4.5,4.5,4.5,4.0,3128,"132 W 27th St, New York City, NY 10001-6202",0,"['Paid private parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Babysitting', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Free internet', 'Wifi', 'Public wifi', 'Paid wifi', 'Internet', 'Restaurant', 'Breakfast in the room', 'Meeting rooms', 'Fax / photocopying', '24-hour security', 'Baggage storage', 'Concierge', 'Non-smoking hotel', '24-hour front desk', 'Express check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7459414,-73.9926978
59,Hotel,Radio City Apartments ,121,4.0,5.0,4.5,4.5,2752,"142 West 49th Street, New York City, NY 10019-6802",0,"['Parking', 'Free High Speed Internet (WiFi)', 'Free internet', 'Vending machine', 'Fax / photocopying', '24-hour security', 'Baggage storage', '24-hour front desk', 'Wifi', 'Concierge', 'Newspaper', 'Non-smoking hotel', 'Umbrella']",40.7599287,-73.9830199
60,Hotel,The Wagner At The Battery ,149,4.5,4.5,4.5,4.0,2932,"Two West Street, New York City, NY 10004",0,"['Valet parking', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Bar / lounge', 'Bicycles available', 'Boating', 'Pets Allowed ( Dog / Pet Friendly )', 'Car hire', 'Secured parking', 'Free internet', 'Wifi', 'Public wifi', 'Internet', 'Restaurant', 'Breakfast in the room', 'Happy hour', ""Kids' meals"", 'Bicycle tours', 'Taxi service', 'Business Center with Internet Access', 'Conference facilities', 'Banquet room', 'Meeting rooms', 'Fax / photocopying', 'Photo copier / fax In business center', 'Spa', 'Massage', '24-hour security', 'Baggage storage', 'Concierge', 'Executive lounge access', 'Non-smoking hotel', 'ATM on site', 'Doorperson', 'First aid kit', 'Umbrella', '24-hour check-in', '24-hour front desk', 'Express check-in / check-out', 'Private check-in / check-out', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.7055556,-74.01777779999999
61,Hotel,Hotel Belleclaire ,109,4.0,4.5,4.5,4.0,4344,"2175 Broadway, New York City, NY 10024-6686",0,"['Paid public parking nearby', 'Free High Speed Internet (WiFi)', 'Fitness Center with Gym / Workout Room', 'Breakfast available', 'Taxi service', 'Business Center with Internet Access', 'Meeting rooms', 'Baggage storage', 'Free internet', 'Wifi', 'Internet', 'Vending machine', 'Fax / photocopying', 'Concierge', 'Newspaper', 'Non-smoking hotel', '24-hour check-in', '24-hour front desk', 'Dry cleaning', 'Laundry service', 'Ironing service']",40.782425,-73.9811603
